total_sqft,bath,balcony,price,bhk
1345.0,2.0,2.0,106.0,2
1900.0,3.0,1.0,400.0,4
1510.0,2.0,3.0,80.0,2
302.0,2.0,1.0,25.0,2
1500.0,3.0,1.0,61.52,3
827.5,1.0,0.0,42.535,1
1100.0,2.0,2.0,72.0,3
1200.0,3.0,1.0,68.0,3
1100.0,3.0,2.0,53.0,3
2282.0,4.0,0.0,115.0,4
760.0,2.0,1.0,37.49,2
2172.0,3.0,0.0,100.0,3
600.0,2.0,1.0,72.0,4
3300.0,3.0,2.0,165.0,3
1242.0,3.0,1.0,51.0,3
410.0,1.0,1.0,48.0,1
1245.0,2.0,2.0,43.58,3
1088.0,2.0,2.0,44.0,2
1200.0,2.0,0.0,46.0,2
1995.0,3.0,1.0,100.0,3
1309.0,2.0,1.0,82.0,2
1717.0,3.0,2.0,200.0,3
2100.0,3.0,2.0,200.0,3
880.0,1.0,0.0,90.0,2
1200.0,6.0,1.0,95.0,6
1250.0,3.0,2.0,42.0,3
3520.0,5.0,2.0,240.0,3
1041.0,2.0,2.0,54.0,2
1505.0,2.0,2.0,60.0,3
1776.0,3.0,2.0,150.0,3
1767.0,3.0,2.0,89.0,3
1293.0,2.0,2.0,80.0,2
1320.0,2.0,1.0,50.0,2
1280.0,2.0,2.0,68.48,2
1245.0,2.0,1.0,83.05,2
1027.0,1.0,2.0,44.0,2
1100.0,3.0,2.0,58.0,3
1065.0,3.0,1.0,72.0,3
1814.0,3.0,1.0,129.0,3
1610.0,2.0,1.0,112.0,3
850.0,1.0,1.0,78.0,1
1600.0,3.0,3.0,79.0,3
3200.0,4.0,2.0,140.0,3
1250.0,2.0,1.0,77.13,3
1243.0,2.0,2.0,46.0,2
1452.0,3.0,3.0,60.98,3
1475.0,3.0,3.0,75.0,3
1353.0,2.0,3.0,75.0,2
2100.0,3.0,0.0,210.0,4
1750.0,3.0,2.0,58.0,3
4800.0,4.0,3.0,550.0,4
1270.0,2.0,1.0,96.0,2
2700.0,3.0,0.0,75.0,4
1200.0,4.0,2.0,270.0,4
2695.0,4.0,3.0,188.0,4
1330.0,3.0,2.0,65.0,3
660.0,1.0,0.0,18.0,2
1400.0,2.0,3.0,90.0,2
4000.0,5.0,1.0,195.0,4
1700.0,3.0,2.0,75.0,3
1585.0,2.0,2.0,90.0,2
1385.0,3.0,3.0,67.0,3
1128.0,2.0,1.0,67.0,2
60.0,4.0,2.0,218.0,4
1203.0,2.0,2.0,60.0,2
905.0,2.0,1.0,35.0,2
1450.0,3.0,2.0,79.0,3
1105.0,2.0,3.0,38.0,2
1200.0,2.0,1.0,46.13,2
1530.0,2.0,3.0,89.0,3
1105.0,2.0,1.0,35.4,2
1333.0,2.0,1.0,78.56,2
1065.0,2.0,2.0,45.0,2
1243.0,2.0,2.0,46.0,2
1530.0,3.0,2.0,76.34,3
1200.0,2.0,1.0,65.0,2
1270.0,2.0,1.0,94.0,2
1830.0,3.0,3.0,89.0,3
900.0,2.0,3.0,35.0,2
2400.0,2.0,2.0,250.0,4
7000.0,6.0,2.0,560.0,6
1450.0,2.0,2.0,78.0,3
1525.0,3.0,3.0,65.0,3
1080.0,2.0,1.0,67.0,2
1220.0,2.0,2.0,72.0,2
1200.0,2.0,2.0,44.4,2
1355.0,2.0,0.0,73.17,2
2400.0,3.0,0.0,348.0,3
1500.0,2.0,2.0,60.0,2
1355.0,2.0,2.0,95.0,2
1070.0,2.0,1.0,57.0,2
1980.0,4.0,1.0,180.0,3
842.0,2.0,2.0,30.0,2
700.0,1.0,1.0,31.2,1
1884.0,3.0,2.0,95.0,3
1100.0,2.0,2.0,75.0,2
1196.0,2.0,2.0,40.54,2
1820.0,3.0,2.0,85.0,3
1185.0,2.0,2.0,43.5,2
2145.0,3.0,2.0,170.0,3
1220.0,2.0,1.0,89.0,2
1116.0,2.0,3.0,51.91,2
1192.0,2.0,3.0,75.0,2
1449.0,3.0,2.0,110.0,3
2500.0,3.0,1.0,250.0,3
1700.0,3.0,2.0,90.0,3
1920.0,3.0,2.0,150.0,3
1350.0,2.0,0.0,90.0,2
4800.0,5.0,2.0,350.0,4
1700.0,3.0,2.0,74.0,3
1447.0,3.0,2.0,76.0,2
1329.0,2.0,1.0,107.0,2
1314.0,2.0,2.0,70.44,3
1200.0,3.0,2.0,110.0,3
1214.0,3.0,0.0,220.0,6
1513.0,3.0,1.0,103.0,3
1246.0,2.0,1.0,67.5,2
705.0,1.0,1.0,65.0,1
1220.0,2.0,2.0,62.0,2
1800.0,2.0,1.0,45.0,3
1400.0,3.0,2.0,75.0,3
1245.0,2.0,2.0,80.0,2
1495.0,2.0,1.0,63.0,3
2000.0,2.0,2.0,275.0,3
996.0,2.0,2.0,36.5,2
1000.0,2.0,1.0,44.0,2
1250.0,2.0,3.0,75.0,2
975.0,2.0,1.0,24.86,2
1261.0,2.0,1.0,80.0,3
1080.0,2.0,2.0,46.0,2
1230.0,2.0,1.0,50.0,2
982.0,2.0,2.0,25.53,2
1260.0,3.0,1.0,49.36,3
1590.0,2.0,2.0,135.0,3
1220.0,2.0,2.0,39.0,2
1320.0,2.0,1.0,38.12,3
1750.0,3.0,2.0,105.0,3
1436.0,2.0,3.0,62.15,3
1200.0,2.0,0.0,66.0,3
1560.0,3.0,2.0,90.0,3
3758.0,3.0,1.0,300.0,3
1275.0,2.0,2.0,59.0,2
1040.0,2.0,2.0,36.4,2
2400.0,3.0,2.0,115.0,3
1500.0,9.0,3.0,230.0,6
3150.0,5.0,1.0,212.0,4
1960.0,3.0,2.0,165.0,3
3200.0,5.0,3.0,309.0,4
1195.0,2.0,2.0,100.0,2
1195.0,2.0,0.0,53.105,2
4500.0,5.0,2.0,145.0,5
450.0,3.0,1.0,70.0,3
4304.0,4.0,2.0,699.0,4
648.0,1.0,1.0,40.0,1
2100.0,3.0,2.0,130.0,3
4209.0,4.0,2.0,602.0,4
1027.0,2.0,1.0,44.0,2
1575.0,4.0,3.0,250.0,4
1365.0,3.0,1.0,52.82,3
650.0,1.0,1.0,18.0,1
1200.0,2.0,1.0,52.0,3
1100.0,2.0,3.0,90.0,2
1075.0,2.0,1.0,57.0,3
1100.0,2.0,1.0,63.0,2
1320.0,2.0,1.0,58.0,3
1500.0,3.0,2.0,65.0,3
1200.0,5.0,1.0,150.0,4
1125.0,3.0,2.0,126.0,4
1246.0,2.0,1.0,67.5,2
1718.0,3.0,2.0,90.2,3
1075.0,2.0,1.0,32.0,3
1480.0,3.0,1.0,75.48,3
500.0,1.0,1.0,13.0,1
2400.0,4.0,1.0,325.0,5
1200.0,4.0,2.0,125.0,4
1041.0,2.0,1.0,36.44,2
1128.0,2.0,2.0,48.4,2
1685.0,3.0,1.0,90.0,3
1180.0,2.0,2.0,65.0,2
1200.0,2.0,1.0,60.0,2
1250.0,3.0,2.0,39.5,3
900.0,2.0,1.0,41.0,2
1000.0,2.0,1.0,45.0,2
600.0,2.0,2.0,80.0,2
600.0,3.0,2.0,82.0,4
1404.0,2.0,1.0,70.0,2
1610.0,2.0,2.0,115.0,3
1760.0,2.0,1.0,85.0,2
975.0,2.0,1.0,55.0,2
1190.0,2.0,2.0,42.0,2
1110.0,2.0,1.0,46.0,2
2415.0,3.0,2.0,399.0,3
1235.0,2.0,2.0,44.5,2
1275.0,2.0,3.0,55.0,2
1115.0,2.0,1.0,115.0,2
1197.0,2.0,1.0,76.0,2
644.0,1.0,1.0,32.0,1
1251.0,2.0,3.0,47.0,2
1105.0,2.0,2.0,30.0,2
1080.0,2.0,2.0,38.0,2
2100.0,3.0,1.0,114.0,4
1600.0,4.0,1.0,200.0,4
1731.0,3.0,3.0,64.11,3
1206.0,2.0,1.0,55.0,2
1560.0,3.0,2.0,78.0,3
750.0,1.0,2.0,47.0,1
1035.0,2.0,2.0,90.0,2
1200.0,6.0,2.0,150.0,7
702.0,1.0,0.0,35.8,1
1700.0,3.0,1.0,65.0,3
1145.0,2.0,2.0,68.5,2
1208.0,2.0,2.0,43.5,3
1589.0,3.0,2.0,74.0,3
560.0,2.0,1.0,22.0,2
1426.0,2.0,2.0,61.5,3
1885.0,3.0,2.0,135.0,3
935.0,2.0,0.0,37.77,2
1171.0,2.0,2.0,73.0,2
1465.0,2.0,3.0,60.0,2
1820.0,3.0,2.0,95.0,3
1580.0,2.0,2.0,66.85,3
1452.0,2.0,2.0,46.29,3
1445.0,2.0,1.0,89.56,3
1170.0,2.0,1.0,39.0,2
1070.0,2.0,1.0,50.0,2
1100.0,3.0,2.0,53.0,3
1140.0,2.0,2.0,56.0,2
2600.0,3.0,2.0,160.0,3
1532.0,3.0,2.0,59.75,3
1150.0,2.0,1.0,46.0,2
1473.0,2.0,1.0,85.0,2
1350.0,3.0,2.0,80.99,3
4040.0,4.0,0.0,500.0,4
1980.0,4.0,2.0,166.0,3
1660.0,3.0,2.0,128.0,3
2456.0,7.0,2.0,85.0,7
650.0,2.0,2.0,45.0,2
4000.0,5.0,2.0,425.0,5
2475.0,4.0,3.0,340.0,3
1495.0,3.0,2.0,90.0,3
1080.0,2.0,1.0,48.0,2
1521.0,2.0,2.0,57.5,3
1053.0,2.0,0.0,51.0,2
2406.0,5.0,2.0,289.0,3
800.0,5.0,3.0,115.0,4
1050.0,2.0,1.0,42.0,2
1430.0,2.0,2.0,51.48,3
2400.0,3.0,2.0,12.0,3
1250.0,3.0,2.0,39.0,3
1200.0,2.0,1.0,75.0,4
840.0,1.0,1.0,150.0,1
1000.0,2.0,2.0,39.5,2
1630.0,3.0,3.0,68.0,3
985.0,2.0,1.0,40.5,2
1200.0,2.0,2.0,70.0,2
1650.0,3.0,3.0,100.0,3
1670.0,3.0,2.0,59.0,3
1240.0,4.0,0.0,110.0,4
1000.0,2.0,2.0,60.0,2
830.0,2.0,2.0,26.0,2
1200.0,3.0,1.0,56.1,3
9600.0,7.0,2.0,2736.0,5
2500.0,6.0,0.0,122.5,4
1140.0,2.0,2.0,43.0,2
1635.0,3.0,3.0,85.0,3
1120.0,2.0,1.0,70.0,2
2750.0,6.0,3.0,200.0,6
1760.0,3.0,2.0,185.0,3
2137.0,3.0,2.0,110.0,3
973.0,2.0,1.0,50.74,2
1724.0,3.0,1.0,146.0,3
1020.0,2.0,2.0,40.79,2
1200.0,4.0,3.0,375.0,4
750.0,1.0,1.0,35.0,1
883.0,2.0,1.0,49.0,2
660.0,2.0,0.0,76.0,2
2787.0,5.0,2.0,220.0,4
1470.0,2.0,3.0,60.0,3
891.0,2.0,1.0,24.95,2
1275.0,2.0,1.0,76.0,2
1787.0,3.0,2.0,120.0,3
1730.0,5.0,2.0,75.0,5
1320.0,2.0,2.0,110.0,2
1692.0,3.0,3.0,108.0,3
1400.0,3.0,2.0,69.0,3
1115.0,2.0,1.0,50.0,2
1370.0,2.0,2.0,56.0,2
1602.0,3.0,2.0,56.0,3
793.0,1.0,1.0,40.0,1
675.0,1.0,1.0,35.0,1
3250.0,4.0,2.0,136.0,4
1050.0,2.0,3.0,43.0,2
1035.0,2.0,1.0,42.5,2
1200.0,2.0,2.0,44.0,3
1800.0,3.0,2.0,128.0,3
1625.0,3.0,2.0,70.0,3
1032.0,2.0,1.0,31.99,2
1496.0,2.0,1.0,71.81,3
1100.0,2.0,2.0,38.0,2
1500.0,3.0,2.0,50.0,3
1125.0,2.0,1.0,32.63,2
1555.0,3.0,3.0,73.0,3
1025.0,2.0,1.0,42.0,2
1482.0,2.0,1.0,83.73,3
1630.0,2.0,2.0,130.0,3
900.0,2.0,1.0,44.5,2
1355.0,2.0,3.0,75.0,3
2360.0,4.0,2.0,601.0,4
1200.0,2.0,2.0,45.0,2
1563.0,3.0,2.0,63.0,3
1344.0,4.0,1.0,84.0,4
3000.0,3.0,2.0,400.0,3
812.0,2.0,1.0,42.0,2
1200.0,2.0,1.0,70.0,2
3175.0,4.0,1.0,156.0,4
1360.0,2.0,1.0,101.0,2
1835.0,3.0,3.0,88.0,3
1756.0,3.0,2.0,110.0,3
1296.0,2.0,2.0,51.83,3
1300.0,2.0,1.0,75.0,2
1141.0,2.0,1.0,50.0,2
1270.0,2.0,2.0,50.79,3
1210.0,2.0,1.0,55.0,2
1310.0,2.0,2.0,67.0,2
1356.0,5.0,2.0,139.0,5
1187.0,2.0,0.0,55.195,3
1745.0,3.0,2.0,140.0,3
1200.0,5.0,1.0,125.0,5
1050.0,2.0,2.0,37.0,2
2400.0,4.0,3.0,500.0,4
1140.0,2.0,1.0,34.0,2
1210.0,2.0,2.0,54.0,2
2035.0,3.0,2.0,142.0,3
633.0,1.0,1.0,17.09,1
485.0,1.0,1.0,19.5,1
1112.0,2.0,2.0,40.0,2
1200.0,2.0,0.0,82.0,2
2275.0,4.0,2.0,187.0,3
1419.0,3.0,2.0,85.0,3
2020.0,3.0,3.0,270.0,3
1047.0,2.0,2.0,91.0,2
1884.0,4.0,2.0,117.0,3
1200.0,3.0,2.0,149.0,3
905.0,2.0,1.0,58.0,2
1500.0,2.0,1.0,108.0,3
850.0,1.0,0.0,50.0,1
1125.0,2.0,1.0,32.49,2
1165.0,2.0,2.0,59.8,2
933.0,2.0,0.0,55.0,2
1305.0,2.0,1.0,77.0,3
1125.0,2.0,1.0,65.0,2
865.0,2.0,2.0,33.0,2
1245.0,3.0,3.0,66.0,3
8840.0,2.0,3.0,300.0,2
1145.0,2.0,2.0,60.0,3
2000.0,3.0,1.0,90.0,3
625.0,1.0,1.0,43.68,1
1724.0,3.0,2.0,128.0,3
400.0,1.0,1.0,75.0,1
1270.0,2.0,1.0,54.0,3
1250.0,3.0,2.0,39.5,3
1485.0,3.0,2.0,72.0,3
823.0,2.0,1.0,80.0,2
990.0,2.0,2.0,50.0,2
1200.0,2.0,0.0,66.0,3
1185.0,2.0,2.0,59.0,2
1140.0,2.0,1.0,78.0,2
1950.0,4.0,2.0,120.0,3
1756.0,3.0,2.0,125.0,3
2600.0,4.0,2.0,300.0,4
520.0,1.0,1.0,14.04,1
1025.0,2.0,1.0,48.0,2
1216.0,2.0,1.0,72.0,2
1026.0,2.0,2.0,60.8,2
3335.0,4.0,3.0,300.0,4
2700.0,4.0,2.0,125.0,5
1411.0,2.0,2.0,60.0,3
1320.0,2.0,1.0,39.6,3
1320.0,2.0,0.0,50.0,2
615.0,4.0,2.0,110.0,4
1804.0,3.0,2.0,155.0,3
1140.0,2.0,2.0,46.0,2
1200.0,4.0,1.0,105.0,4
2375.0,4.0,2.0,189.0,4
1750.0,3.0,2.0,120.0,3
960.0,5.0,2.0,130.0,9
1152.0,2.0,2.0,55.0,2
965.0,2.0,1.0,54.0,2
1684.0,3.0,1.0,120.0,3
1672.0,3.0,2.0,86.0,3
1075.0,2.0,2.0,60.0,2
1500.0,5.0,2.0,95.0,3
1464.0,3.0,2.0,56.0,3
1420.0,2.0,1.0,99.26,2
750.0,2.0,0.0,40.0,2
1169.0,2.0,2.0,64.08,2
1290.0,2.0,1.0,62.0,3
1160.0,2.0,2.0,40.6,2
2800.0,5.0,3.0,95.0,7
1500.0,3.0,2.0,70.0,3
1850.0,3.0,1.0,180.0,3
1300.0,3.0,2.0,46.0,3
1310.0,2.0,1.0,37.84,3
2750.0,5.0,2.0,550.0,3
2150.0,3.0,0.0,170.0,3
5100.0,5.0,3.0,300.0,6
1300.0,2.0,3.0,69.0,3
1875.0,2.0,1.0,110.0,3
1260.0,2.0,1.0,82.0,3
2500.0,4.0,3.0,100.0,5
1241.0,2.0,1.0,64.0,2
1025.0,2.0,2.0,45.5,2
1500.0,1.0,0.0,218.0,2
1070.0,2.0,1.0,60.0,2
815.0,2.0,1.0,40.0,2
2000.0,3.0,3.0,105.0,3
1400.0,2.0,1.0,190.0,2
1740.0,4.0,3.0,175.0,4
5667.5,5.0,0.0,300.0,4
1216.0,2.0,2.0,70.0,2
2200.0,2.0,1.0,190.0,3
3500.0,5.0,2.0,450.0,4
970.0,6.0,3.0,105.0,6
3150.0,7.0,3.0,375.0,7
1200.0,2.0,0.0,62.0,2
1026.0,2.0,1.0,50.18,2
450.0,1.0,1.0,20.0,1
1205.0,2.0,1.0,45.79,2
1368.0,2.0,3.0,87.0,2
420.0,1.0,1.0,12.5,1
1270.0,2.0,2.0,42.0,2
614.0,1.0,1.0,28.0,2
1050.0,2.0,0.0,58.0,2
1408.0,2.0,2.0,58.0,2
1223.0,2.0,2.0,42.81,3
1507.0,3.0,1.0,80.0,3
1160.0,2.0,2.0,57.0,2
1200.0,3.0,1.0,70.0,3
960.0,2.0,3.0,50.0,2
1021.0,2.0,2.0,46.0,2
2162.03,4.0,2.0,129.0,3
1065.0,2.0,1.0,36.0,2
400.0,1.0,1.0,10.25,1
1465.0,2.0,1.0,75.0,3
900.0,2.0,1.0,41.0,2
1800.0,3.0,2.0,95.0,3
1175.0,2.0,2.0,83.0,2
1500.0,4.0,1.0,360.0,4
1050.0,2.0,0.0,59.0,2
1400.0,2.0,2.0,40.43,3
1650.0,3.0,1.0,150.0,3
1827.0,3.0,2.0,97.0,3
1930.0,4.0,2.0,122.0,3
883.0,2.0,1.0,37.0,2
550.0,1.0,1.0,16.75,1
1400.0,2.0,1.0,40.44,3
1350.0,4.0,1.0,310.0,4
1290.0,2.0,3.0,38.69,3
1021.0,3.0,2.0,59.0,3
1158.0,2.0,1.0,55.0,2
1200.0,4.0,1.0,99.0,5
1400.0,2.0,2.0,135.0,3
2400.0,3.0,0.0,200.0,4
1200.0,2.0,1.0,57.9,3
1520.0,3.0,2.0,125.0,3
777.0,1.0,0.0,38.46,1
2710.0,3.0,2.0,177.0,3
1150.0,2.0,2.0,57.0,2
1101.0,2.0,2.0,37.0,2
1200.0,2.0,3.0,110.0,3
1252.0,2.0,1.0,92.0,2
1650.0,3.0,2.0,85.0,3
1270.0,2.0,2.0,80.0,2
992.0,2.0,1.0,70.0,2
2000.0,3.0,2.0,85.0,3
893.0,2.0,2.0,34.5,2
1075.0,2.0,1.0,41.49,3
3200.0,7.0,0.0,150.0,7
1190.0,2.0,1.0,42.0,2
800.0,2.0,0.0,60.0,3
1814.0,3.0,3.0,63.0,3
1400.0,3.0,2.0,98.0,3
1400.0,6.0,3.0,252.0,5
1344.0,2.0,0.0,56.0,3
5400.0,5.0,3.0,475.0,4
1843.0,3.0,2.0,95.0,3
1138.0,2.0,1.0,32.0,2
1495.0,2.0,2.0,70.0,3
880.0,2.0,1.0,19.0,2
1396.0,3.0,1.0,74.0,3
1610.0,2.0,3.0,119.0,3
1050.0,2.0,2.0,55.0,2
1410.0,2.0,2.0,43.71,3
1050.0,2.0,2.0,37.8,2
1310.0,2.0,1.0,85.0,3
1104.0,2.0,2.0,58.0,2
1165.0,2.0,1.0,67.0,2
1027.0,2.0,2.0,44.0,2
1310.0,2.0,3.0,60.0,2
1052.0,2.0,2.0,52.0,2
1464.0,3.0,2.0,56.0,3
1000.0,2.0,2.0,45.0,2
2240.0,3.0,2.0,300.0,3
1150.0,2.0,1.0,38.08,2
2019.0,3.0,1.0,70.67,3
986.0,2.0,1.0,31.0,2
1350.0,1.0,1.0,145.0,1
1893.0,4.0,2.0,95.0,3
1318.0,3.0,2.0,56.0,3
1325.0,2.0,2.0,58.0,3
800.0,2.0,1.0,33.0,2
1300.0,3.0,2.0,42.25,3
1300.0,2.0,2.0,60.0,3
1010.0,2.0,1.0,52.0,2
1260.0,2.0,3.0,75.0,2
2500.0,4.0,0.0,170.0,4
1520.0,3.0,1.0,165.0,3
1197.0,2.0,1.0,75.0,2
1050.0,2.0,2.0,45.0,2
910.0,4.0,2.0,194.0,5
1241.0,2.0,1.0,68.0,3
1567.0,2.0,3.0,62.0,3
1747.0,3.0,1.0,110.0,3
1475.0,2.0,2.0,55.0,3
600.0,4.0,1.0,70.0,4
1524.0,4.0,2.0,400.0,3
980.0,2.0,1.0,51.0,2
966.0,2.0,1.0,58.0,2
2360.0,3.0,2.0,185.0,4
1112.0,2.0,1.0,62.0,2
550.0,1.0,1.0,16.0,2
1760.0,3.0,3.0,90.0,3
1830.0,2.0,3.0,113.0,3
1175.0,2.0,1.0,67.77,2
1175.0,2.0,1.0,41.0,2
1025.0,2.0,2.0,45.0,2
1232.0,2.0,1.0,80.0,2
1010.0,2.0,2.0,57.0,2
1273.0,2.0,2.0,60.0,2
1590.0,2.0,2.0,102.0,2
1100.0,2.0,1.0,58.5,2
1252.0,2.0,1.0,65.0,3
2615.0,5.0,3.0,222.0,4
1322.0,2.0,1.0,77.9,2
1000.0,1.0,1.0,60.0,1
1755.0,3.0,2.0,117.0,3
1135.0,2.0,2.0,46.0,2
1200.0,10.0,2.0,180.0,8
1200.0,4.0,1.0,125.0,4
1260.0,2.0,2.0,85.5,2
3250.0,5.0,2.0,395.0,5
3500.0,4.0,2.0,550.0,4
1200.0,6.0,2.0,110.0,5
1100.0,2.0,1.0,53.0,3
1305.0,3.0,1.0,65.0,3
1236.0,2.0,1.0,50.0,2
1125.0,1.0,2.0,45.0,2
1075.0,2.0,2.0,32.25,2
2000.0,3.0,2.0,85.0,3
772.0,5.0,1.0,60.0,8
2999.97,6.0,0.0,110.0,6
1150.0,2.0,2.0,42.0,2
1440.0,4.0,1.0,240.0,4
1085.0,2.0,1.0,43.4,2
1785.0,3.0,0.0,165.0,3
2475.0,4.0,3.0,300.0,3
1930.0,4.0,2.0,120.0,3
600.0,4.0,1.0,70.0,2
800.0,1.0,0.0,45.0,2
2450.0,3.0,2.0,110.0,4
1200.0,4.0,0.0,120.0,4
1920.0,3.0,3.0,122.0,3
1085.0,2.0,2.0,34.2,2
760.0,1.0,2.0,50.4,1
1201.0,2.0,3.0,80.0,2
1615.0,3.0,2.0,97.0,3
1991.0,4.0,2.0,100.0,3
1377.0,2.0,2.0,80.0,2
2880.0,3.0,2.0,560.0,3
1892.0,3.0,2.0,200.0,3
2176.0,3.0,3.0,348.0,3
663.0,1.0,0.0,32.82,1
1165.0,2.0,1.0,33.65,2
3554.0,4.0,1.0,340.0,3
1260.0,2.0,1.0,45.5,2
1095.0,2.0,1.0,39.0,2
1050.0,2.0,2.0,65.0,2
1176.0,2.0,2.0,50.0,2
1801.0,3.0,2.0,115.0,3
1315.0,2.0,3.0,55.0,2
1194.0,2.0,2.0,46.0,2
2400.0,2.0,1.0,125.0,2
1308.0,2.0,3.0,53.0,3
4250.0,4.0,2.0,610.0,4
1806.0,6.0,2.0,116.0,3
3671.0,4.0,1.0,220.0,4
2144.0,3.0,2.0,140.0,3
1065.0,2.0,3.0,33.75,2
1205.0,2.0,1.0,67.0,2
1160.0,2.0,2.0,40.58,2
750.0,4.0,2.0,90.0,4
1194.0,2.0,2.0,47.0,2
1200.0,3.0,1.0,56.53,3
1681.0,3.0,3.0,69.0,3
1130.0,2.0,1.0,32.64,2
3633.0,5.0,1.0,335.0,4
1843.0,3.0,2.0,90.0,3
1065.0,2.0,1.0,30.75,2
1885.0,3.0,2.0,85.52,3
1500.0,2.0,2.0,45.0,2
1210.0,2.0,2.0,69.0,2
1126.0,2.0,1.0,39.4,2
1357.0,2.0,2.0,59.0,3
1451.0,2.0,2.0,46.4,3
1600.0,3.0,3.0,185.0,4
950.0,2.0,1.0,55.0,2
960.0,2.0,2.0,48.0,2
1625.0,3.0,3.0,92.0,3
2200.0,4.0,1.0,150.0,3
1607.0,2.0,2.0,112.0,3
900.0,2.0,1.0,46.29,2
1080.0,2.0,2.0,38.0,2
2300.0,3.0,1.0,250.0,3
1708.0,3.0,0.0,64.05,4
2500.0,5.0,2.0,185.0,6
1690.0,2.0,2.0,116.0,3
2100.0,3.0,0.0,145.0,5
1269.0,2.0,2.0,97.0,2
1243.0,2.0,2.0,46.0,2
1890.0,3.0,2.0,84.0,3
1165.0,2.0,1.0,33.64,2
1196.0,2.0,2.0,56.81,2
1194.0,2.0,2.0,47.0,2
1630.0,3.0,2.0,110.0,3
1063.0,2.0,1.0,42.52,2
1025.0,2.0,1.0,39.98,2
1067.0,2.0,1.0,38.0,2
1299.0,2.0,1.0,89.63,2
1343.0,2.0,1.0,76.0,2
1330.0,2.0,2.0,44.0,3
1524.0,2.0,3.0,72.0,3
2236.0,4.0,2.0,153.0,4
1410.0,2.0,2.0,45.12,3
1581.0,3.0,3.0,76.0,3
1205.0,2.0,1.0,79.0,2
1270.0,2.0,2.0,95.25,3
1353.0,2.0,2.0,110.0,3
1200.0,2.0,1.0,68.0,2
1250.0,2.0,1.0,70.0,3
1950.2,3.0,2.0,261.0,3
1157.0,2.0,1.0,69.0,3
825.0,1.0,0.0,35.475,1
1000.0,2.0,2.0,40.0,2
602.0,1.0,1.0,33.0,1
3000.0,4.0,0.0,900.0,5
1108.0,2.0,0.0,66.46,2
1040.0,2.0,1.0,68.0,2
1451.0,2.0,1.0,87.0,2
1196.0,2.0,2.0,40.54,2
850.0,1.0,1.0,37.32,1
2171.66,3.0,2.0,298.0,3
900.0,2.0,1.0,40.0,2
720.0,1.0,1.0,33.0,1
1573.0,3.0,2.0,115.0,3
1026.0,2.0,1.0,60.8,2
1400.0,2.0,2.0,78.0,3
1400.0,2.0,2.0,40.44,3
2100.0,3.0,1.0,147.0,4
1150.0,2.0,1.0,48.5,2
1500.0,3.0,2.0,88.0,3
2400.0,3.0,2.0,380.0,3
1200.0,3.0,2.0,240.0,3
1790.0,3.0,2.0,105.0,3
1125.0,2.0,2.0,75.0,2
1830.5,3.0,0.0,84.205,3
1100.0,2.0,1.0,50.0,2
1105.0,2.0,2.0,57.0,2
1110.0,2.0,2.0,46.5,2
708.0,1.0,1.0,41.0,1
1027.0,2.0,2.0,44.0,2
1600.0,3.0,1.0,100.0,3
3122.0,6.0,2.0,250.0,4
1205.0,2.0,2.0,37.0,2
1450.0,2.0,2.0,73.0,3
750.0,4.0,2.0,125.0,4
540.0,1.0,0.0,22.0,1
1200.0,2.0,2.0,42.0,2
1200.0,5.0,1.0,260.0,5
1837.0,2.0,2.0,95.0,3
1346.0,2.0,1.0,76.01,2
1012.0,2.0,1.0,68.0,2
1950.2,3.0,2.0,193.0,3
1125.0,2.0,2.0,55.0,2
1500.0,2.0,2.0,60.0,3
1197.0,2.0,1.0,79.9,2
1230.0,2.0,2.0,31.37,3
1100.0,2.0,2.0,47.0,2
1563.0,2.0,2.0,52.0,3
2240.0,4.0,1.0,700.0,7
3729.0,4.0,2.0,384.0,4
1600.0,3.0,1.0,120.0,3
1715.0,3.0,3.0,120.0,3
2400.0,4.0,1.0,180.0,4
1151.0,2.0,2.0,42.5,2
1200.0,6.0,2.0,220.0,6
1123.0,2.0,2.0,60.0,2
1276.0,2.0,1.0,69.5,2
1315.0,2.0,3.0,77.0,2
1270.0,2.0,2.0,50.79,3
1325.0,2.0,2.0,52.0,2
1600.0,3.0,2.0,63.2,3
1660.0,3.0,2.0,104.0,3
1299.0,2.0,3.0,58.0,2
953.0,2.0,1.0,90.0,2
1457.0,2.0,3.0,60.0,2
1000.0,1.0,1.0,65.0,2
1100.0,2.0,3.0,76.3,3
1075.0,2.0,1.0,33.53,3
1450.0,3.0,3.0,51.0,3
5515.0,6.0,2.0,425.0,5
950.0,1.0,1.0,40.0,1
1200.0,3.0,1.0,180.0,5
1013.0,2.0,2.0,60.0,2
1140.0,2.0,2.0,56.0,2
2100.0,3.0,3.0,220.0,3
1430.0,3.0,1.0,61.0,3
600.0,3.0,0.0,95.0,4
1600.0,3.0,2.0,77.0,3
1190.0,2.0,1.0,48.0,2
1625.0,3.0,2.0,95.0,3
1210.0,2.0,2.0,53.0,2
1615.0,3.0,2.0,150.0,3
1180.0,2.0,2.0,85.0,2
1500.0,2.0,0.0,91.0,2
850.0,2.0,1.0,45.0,2
1130.0,2.0,2.0,55.0,2
907.0,2.0,2.0,38.0,2
1300.0,2.0,3.0,90.0,2
1891.0,3.0,1.0,110.0,3
1735.0,3.0,3.0,78.0,3
1075.0,2.0,1.0,33.0,3
